,Filename,text,language
0,hin_0043.wav,Shobha deti Sujan ko Jinke gun hi shreshth,hindi
0,hin_0044.wav,Unki aatmkatha Hai Satya ke prayog,hindi
0,hin_0045.wav,Agra ka Arth hota hai Anurodh,hindi
0,hin_0046.wav,lagao ka Arth hota hai more,hindi
0,hin_0047.wav,hay tattva,hindi
0,hin_0048.wav,Anya Akshar Puche jaane wale Sawal baki sab,hindi
0,hin_0049.wav,templet ke prayog ke udaharan ke liye Dekhen Aacharya Ramchandra Shukla lekhak,hindi
0,hin_0050.wav,yahoodi Dharm ka Dharmik Granth,hindi
0,hin_0051.wav,Vishesh ka Arth Hota Hai vishisht,hindi
0,hin_0052.wav,tab Hanumant nikat Chali Gaya,hindi
0,hin_0053.wav,Girija Suna ho ya Katha,hindi
0,hin_0054.wav,anuvad ke liye Aapka kya Kahana aap Kuchh Bhi Kahe aap ki kshamta Atul hai,hindi
0,hin_0055.wav,Mugal shasan Ne Islam Dharm Ko badhava Diya aur kisanon per kar Badha Diya,hindi
0,hin_0056.wav,udaharan ke liye Ramayan Lekh Dekhen,hindi
0,hin_0057.wav,kripya Chaupal par Charcha Mein Bhag le,hindi
0,hin_0058.wav,ine Ki lagbhag Har Kahani Mein Patron Ki Soch ghatnaon se Pradhan hoti thi,hindi
0,hin_0059.wav,aapka Wikipedia per sakriya yogdan banaa Rahega aisi ummid hai,hindi
0,hin_0060.wav,Hindi Haiku Kavitha per is Samay Vishesh Roop se Karya kar raha hun,hindi
0,hin_0061.wav,Adhunik bhautik Vigyan Mein pratyek Karya ke liye Urja ko avashyak bataya gaya hai,hindi
0,hin_0062.wav,Buddhi Bal maramu Tor Mai Pada hua,hindi
0,hin_0063.wav,Wikipedia per Milkar Khushi Hui Sanjay,hindi
0,hin_0064.wav,ya Lake Sura ke bare mein hai,hindi
0,hin_0065.wav,aap ka Uttar Mujhe Aur likhane Ke Liye prerit Karega,hindi
0,hin_0066.wav,Australia ke rashtriy cricket team hai,hindi
0,hin_0067.wav,vishad ka Arth hota hai Dukh,hindi
0,hin_0068.wav,Kabhi iski Asia Ki Sabse Badi Colony Mein ginti hoti thi,hindi
0,hin_0069.wav,Shiksha ke star ko bhi accha Mana jata hai,hindi
0,hin_0070.wav,kripya aap ka sadasya prusth per Parichay De,hindi
0,hin_0071.wav,aapke dwara likha gaya Lekh Ayurved Kafi Jankari bhara hai,hindi
0,hin_0072.wav,Chandragupt dwitiya ke Samay Mein Kshetriya tatha sanskritik vistar hua,hindi
0,hin_0073.wav,Wikipedia sadasya Vijay Thakur aur Arvind unke Karya ke anusar,hindi
0,hin_0074.wav,kya is Vishay ko Chaupal Mein Rakhna uchit hoga dhanyvad,hindi
0,hin_0075.wav,football stadium ke liye khojen,hindi
0,hin_0076.wav,Adhik Ban Pade to Adhik Uttam,hindi
0,hin_0077.wav,Ram ne Rishi Vishwamitra ke yahan rahakar Shiksha prapt ki thi,hindi
0,hin_0078.wav,Tum pahle bhojan karo aur FIR Vishram kar lo,hindi
0,hin_0079.wav,Bhavan ka Arth hota hai Mahal,hindi
0,hin_0080.wav,Bhuvan ka Arth hota hai teeno Lok,hindi
0,hin_0081.wav,are dost kalikal to data Dukh Mahan,hindi
0,hin_0082.wav,prasiddh ritikal ke kavi,hindi
0,hin_0083.wav,Unka sabse Bhayanak Roop Khali Hai arthat Kala Roop,hindi
0,hin_0084.wav,Wikipedia ke bare mein Jankari Dene Wale prashn,hindi
0,hin_0085.wav,Manavta Ka Arth hota hai Manav hone ke gun,hindi
0,hin_0086.wav,Sahyog ke liye dhanyvad Manish,hindi
0,hin_0087.wav,yah kilava Sthal Bhi Hai Jahan se Bharat ke Pradhanmantri Swatantrata Diwas,hindi
0,hin_0088.wav,chikitsa ka Arth hota hai Ilaaj,hindi
0,hin_0089.wav,Chayan ka Arth hota hai chunav,hindi
0,hin_0090.wav,Vardan ka Arth hota hai Devi devtaon ya Ishwar ke dwara Kiya Gaya Anup raha hai,hindi
0,hin_0091.wav,Shah arthat Badshah ya Samrat,hindi
0,hin_0092.wav,Shastra Bhartiya Vigyan ke Granth,hindi
0,hin_0093.wav,Sita man Bharosa tab bhai,hindi
0,hin_0094.wav,Hindu European Bhasha bolane wale Desh,hindi
0,hin_0095.wav,Vicky Yatra se Sikkim Hetu Yatra guide,hindi
0,hin_0096.wav,Sangram ka Arth Hota Hai yuddh,hindi
0,hin_0097.wav,Suni Hanumant Hriday ATI Bhave,hindi
0,hin_0098.wav,Hindi sahitya kosh Pratham Bhag,hindi
0,hin_0099.wav,Vastav Mein atyant Sundar Lekh hai,hindi
0,hin_0100.wav,Ved Smriti Mein naam bhi Saath Prakar ke Bataye gaye hain,hindi
0,hin_0101.wav,Dhaar Jila aitihasik aur sanskritik Roop se mahatvpurn Sthan Rakhta hai,hindi
0,hin_0102.wav,mere sampadan mein Hamesha aise hi prashnon ke shuruaat hi pradhanta rahi hai,hindi
0,hin_0103.wav,5 bacchon ke Parivar Mein teesre Sthan per the,hindi
0,hin_0104.wav,vaise bhi Hindi ka upyog internet par bahut jyada Nahin Hai,hindi
0,hin_0105.wav,Janm se to aadami ke aadami Saman hai,hindi
0,hin_0106.wav,main Hindi sahitya Se Juda Hua hun,hindi
0,hin_0107.wav,Kai baudh Gautam Buddh ki Upasna Bhi Karte Hain,hindi
0,hin_0108.wav,venue lekhan mein bhi Patra AVN ghatnaon ka istemal Nahin karte,hindi
0,hin_0109.wav,Geeta aur Bahar Jo tha Ek sath tha,hindi
0,hin_0110.wav,Hari Mandir tab Banava,hindi
0,hin_0111.wav,Bharat mein bhi Kafi lokpriya hai,hindi
0,hin_0112.wav,manushya dwara Prachin Tum Jaat dhaatu Sona Hai,hindi
0,hin_0113.wav,Dhyan se Hamen Apne Jivan Ka uddeshy samajhne Mein sahayata milati hai,hindi
0,hin_0114.wav,ise Savan ke mahine Mein Gaya jata hai,hindi
0,hin_0115.wav,Urja Pravesh Dwar Saja Ke Liye khojen,hindi
0,hin_0116.wav,Main To bahut Chhota yogdan Diya Hai,hindi
0,hin_0117.wav,Garhwal Bharat ke Uttaranchal prant ka ek Pramukh Kshetra hai,hindi
0,hin_0118.wav,Duryodhan ke Janm ke din hi Kunti Ke Putra Bheem ka bhi Janm hua,hindi
0,hin_0119.wav,is Prakar ki Shikayat darj karane ke liye Kisi Vakil Ki avashyakta Nahin Hoti,hindi
0,hin_0120.wav,Purush Shabd ka prayog prayog Kavya Mein Adhik Hota Hai,hindi
0,hin_0121.wav,football Khiladi ke liye khojen,hindi
0,hin_0122.wav,Upar ke udaharan ke anusar,hindi
0,hin_0123.wav,Guru Purnima Varsha Ritu ke Aarambh Mein Aati Hai,hindi
0,hin_0124.wav,isliye Tum pahle Shankar Bhagwan ko prasann karo,hindi
0,hin_0125.wav,kar di Gai Dhyan dilane ke liye dhanyvad,hindi
0,hin_0126.wav,Prachin Bharat ke Ek Vansh ka naam,hindi
0,hin_0127.wav,Hamari Sanskriti Mein 7 ka mahatva,hindi
0,hin_0128.wav,Kalidas Naam Ka shabdik Arth Hai Kali ka sevak,hindi
0,hin_0129.wav,Wikipedia ke kisi Lekh par Charcha karne ke liye banae Gaye prashn,hindi
0,hin_0130.wav,Manav Ka Arth Hota Hai manushya,hindi
0,hin_0131.wav,uchtam nyayalaya Ne Kaha Ki,hindi
0,hin_0132.wav,Mahal ka Arth hota hai Bhawan,hindi
0,hin_0133.wav,Priya na per hi sarvartha jaaun,hindi
0,hin_0134.wav,udaharan ke liye Dekhen Banaras,hindi
0,hin_0135.wav,Yog Ek nirdharit sankhya ke varsh,hindi
0,hin_0136.wav,Karnatak aur Tamilnadu ki Seema per bas Aaya Shahar mukhya Roop,hindi
0,hin_0137.wav,Sachiv Sangh line Nav paath Gaya,hindi
0,hin_0138.wav,Suni Prabhu Vachan abhishan Harshi Dahej pad Ganj,hindi
0,hin_0139.wav,prakritik Shishu Eva Leela dekhi bhaiyon Mohini Mohan,hindi
0,hin_0140.wav,saurmandal se sambandhit Lekh,hindi
0,hin_0141.wav,Neha ka Arth hota hai lagao,hindi
0,hin_0142.wav,Ek Sandesh ka sanskaran Satyajeet Rai ki mukhya Prist ke sath,hindi
0,hin_0143.wav,Raja ka Arth hai prant ya Pradesh,hindi
0,hin_0144.wav,Vicky Yatra se Darjeeling Hetu Yatra guide,hindi
0,hin_0145.wav,2 varsh vahan kam karne ke bad Hindustani Academy Mein Adhyapak niyukt hue,hindi
0,hin_0146.wav,Anya prayog Hetu Dekhen varg,hindi
0,hin_0147.wav,bahut sara Ne Hai Karya hai aapka,hindi
0,hin_0148.wav,Sikh Dharm Punjab ka mukhya Dharm hai,hindi
0,hin_0149.wav,do ek hi ling ke log,hindi
0,hin_0150.wav,Kafi sankhya Mein Yahan pratishthit log maujud the,hindi
0,hin_0151.wav,Garhwal ka Sahitya tatha Sanskriti bahut samriddh hain,hindi
0,hin_0152.wav,unke ab tak do Kahani sangrah AVN do Kavita sangrah prakashit Ho chuke hain,hindi
0,hin_0153.wav,Urja ki ikai ke liye khojen,hindi
0,hin_0154.wav,city of London ke liye khojen,hindi
0,hin_0155.wav,sal ki Anya Pramukh Ritu Hai sheet Ritu Varsha Ritu Vasant Ritu,hindi
0,hin_0156.wav,main Wiki per Kuchh mahatvpurn samagri Dene Ka Prayas kar raha hun,hindi
0,hin_0157.wav,ya Prabhu Charitra Pavitra suhava,hindi
0,hin_0158.wav,more vidhayak Priti ATI Hui,hindi
0,hin_0159.wav,aap mujhse ummid mat kijiye,hindi
0,hin_0160.wav,hinduon ki atyant Pavitra Nadi Ganga ka udgam Sthal mukhya Himalaya Ki Dakshin shreniya hai,hindi
0,hin_0161.wav,ISI Tarah Kisi Karya ka uddeshy AVN mahatva ka Sahi Gyan Ho pata hai,hindi
0,hin_0162.wav,isliye Main Aisa Badla karna chahta Nahin hun,hindi
0,hin_0163.wav,Desh Ka Naam suvith Sang hai,hindi
0,hin_0164.wav,yah Jameen Ke Niche Hota Hai,hindi
0,hin_0165.wav,Krishi karna aur yah Udyog,hindi
0,hin_0166.wav,aapko Wikipedia per sakariya dekhna Ek sukhad Anubhav hai,hindi
0,hin_0167.wav,Maine koshish ki Magar Kam Nahin hua,hindi
0,hin_0168.wav,Mangal ka Arth hota hai Shubh Pavan Kushal ityadi,hindi
0,hin_0169.wav,main Ishita ATI adhama Subhav,hindi
0,hin_0170.wav,yah Vikramaditya ki Rajya ki rajdhani thi,hindi
0,hin_0171.wav,urmul aata hai Sanskrit ka Shabd hai,hindi
0,hin_0172.wav,Sambhav hai ki iska Avishkar isase bhi bahut pahle vah Ho,hindi
0,hin_0173.wav,Wikipedia sadasya Vijay Thakur aur anunaad Singh ke Karya ke anusar,hindi
0,hin_0174.wav,bhugol ke paramparik vibhajan hai prakrutik bhugol tatha Manav bhugol,hindi
0,hin_0175.wav,Hindi Wikipedia par copyright ke Niyam ke anuvad ki jarurat hai,hindi
0,hin_0176.wav,Kahani upnyas patrakarita thambalay Khan film,hindi
0,hin_0177.wav,Wikipedia ke sadasya shreshth tatha unke antargat Aane Wale sadasya sambandhit prashn,hindi
0,hin_0178.wav,manushya ka Arth Hota Hai manushya,hindi
0,hin_0179.wav,avashyakta Hai To Keval sanyukt Prayas ki dhanyvad,hindi
0,hin_0180.wav,Maharshi Vyas Mahabharat mahakavya ke lekhak,hindi
0,hin_0181.wav,use Dar Ka Jo deep raha ho sachmuch Surya Saman,hindi
0,hin_0182.wav,Tari Arjuna Teri Tu Jaan,hindi
0,hin_0183.wav,Ram Lakhan Sita Sahit bus hu Surah bhoop,hindi
0,hin_0184.wav,yah Tata Parivar ka parivar vruksh,hindi
0,hin_0185.wav,ab Dekhi Prabhu pad Ganj,hindi
0,hin_0186.wav,Puran ka Arth hota hai Itihaas,hindi
0,hin_0187.wav,Parsi Dharm ka Granth samuh,hindi
0,hin_0188.wav,Muni Puni Ke Ras Lekh,hindi
0,hin_0189.wav,dravya padarth Ki avastha Hai jabki dravya Swayam padarth,hindi
0,hin_0190.wav,koi bhi chij Jaise Manav gay aashram,hindi
0,hin_0191.wav,main Kavi tatha lekhak hun,hindi
0,hin_0192.wav,Nahin lekhan ko likhane mein jyada Samay Jata Hai Sudhar ki tulna mein,hindi
0,hin_0193.wav,Prayag Vishwavidyalay Mein adhyapan ke dauran Hindi sahitya kosh ke sampadan mein Sahyog Diya,hindi
0,hin_0194.wav,Urdu Farsi tatha Arbi ke atirikt Sanskrit Se Bhi janmi Ek Hind Arya Bhasha hai,hindi
0,hin_0195.wav,ismein Nritya sambandhit ghatnaon ka ullekh hai,hindi
0,hin_0196.wav,sanyukt Rajya America aur Australia ke Anek Paryatan Kshetra iska udaharan hai,hindi
0,hin_0197.wav,Jarur Mila Dena chahie Mujhe vah prastut pahle nahin mila,hindi
0,hin_0198.wav,Sath Hi Ek Jagah per lekhan chhodkar Baki Jagah se mita diya Jaaye,hindi
0,hin_0199.wav,ISI Naam Ke upnyas kram ke liye Yahan jaen Harry Potter upnyas,hindi
0,hin_0200.wav,Priti Na Pad Saroj man Mahi,hindi
0,hin_0201.wav,Vigyan ki Sabhi Shakha Mein ganit ka upyog Kiya jata hai,hindi
0,hin_0202.wav,ine nadiyon Ke Karan Uttar Bharat ki Bhumi Krishi ke liye upjau hai,hindi
0,hin_0203.wav,Iske Vishay mein kaha jata hai,hindi
0,hin_0204.wav,ise aise hi Jari rakhen,hindi
0,hin_0205.wav,yah sankhya Har varsh badh rahi hai,hindi
0,hin_0206.wav,Ashok ki Rajya Mein Maurya Vansh ka behad vistar hua,hindi
0,hin_0207.wav,Suno Sakha Najuk ka swabhav,hindi
0,hin_0208.wav,kya Karan Hai jaise ki Lekh lamba hai Itni Aadhi,hindi
0,hin_0209.wav,Gagan mulaitha Sanskrit ka Shabd hai,hindi
0,hin_0210.wav,sabse purana jeevit Sahitya rigved hai jo Sanskrit bhasha mein likha gaya hai,hindi
0,hin_0211.wav,Kendra Rajya ko Aise nirdesh De sakta hai jo is sambandh mein avashyak hun,hindi
0,hin_0212.wav,bhai ka Arth hota hai Dar,hindi
0,hin_0213.wav,Sanatan athva Vaidik Dharm ka dusra Naam,hindi
0,hin_0214.wav,Maiya ka Arth hota hai Brahma Jaal,hindi
0,hin_0215.wav,is Taramani avastha ki Shaili Mein Bhav kam hai Shabd Adhik,hindi
0,hin_0216.wav,Sansar Mein Keval do tatva Hai Ek Soundarya aur dusra Satya,hindi
0,hin_0217.wav,Arthshastra Lekh Mein Sudhar ke liye dhanyvad,hindi
0,hin_0218.wav,you are arthat Jeev ka Parmatma se Milan,hindi
0,hin_0219.wav,yuddh ka Arth hota hai Ravan,hindi
0,hin_0220.wav,Dahi Bharat Pune Prabhu pad Pankaj,hindi
0,hin_0221.wav,Pakistan tatha Bharat mein bhi prayukt Somwar ka Roop,hindi
0,hin_0222.wav,sarvottam ka Arth Hota Hai sarvshreshth,hindi
0,hin_0223.wav,ise samikaran isliye Kaha jata hai ki ismein Samta chin,hindi
0,hin_0224.wav,Unse Ek Ka Naam Tha Daksh,hindi
0,hin_0225.wav,Apne mat ki shuruaat Karen samarthan ya virodh ke sath,hindi
0,hin_0226.wav,Nayan ka Arth Hota Hai Aankh,hindi
0,hin_0227.wav,main Hindi ke Maulik Lekh likhta hun,hindi
0,hin_0228.wav,Mahila Shiksha apne aap Mein Mahila utthan ka Karan Nahin Ban Sakte,hindi
0,hin_0229.wav,Birha ka Arth Hota Hai vyog,hindi
0,hin_0230.wav,hi Giri Ruchi bus Khaga SOI,hindi
0,hin_0231.wav,yah Braj bhasha mein Rachit hai,hindi
0,hin_0232.wav,Mere vichar Mein vote se Lekh banana Sambhav hai,hindi
0,hin_0233.wav,Udaipur Bhartiya Rajya Rajasthan ka ek Jila hai,hindi
0,hin_0234.wav,Yog Ek Aur Tu sankshipt Vishay hai aur dusri aur Kafi vyapak,hindi
0,hin_0235.wav,Kuchh shabdon ke purv ek se Adhik upsarg Bhi lag sakte hain,hindi
0,hin_0236.wav,Uttarakhand ke do Bhag Hai Garhwal aur Kumaon,hindi
0,hin_0237.wav,Tumhara Mohi Dar Su hati dinner,hindi
0,hin_0238.wav,Kripa karke mujhe batane ka kasht Karen,hindi
0,hin_0239.wav,Bulleh Shah Guru vah hai jo Gyan De,hindi
0,hin_0240.wav,20 vi Shatabdi ke Aarambh Mein angreji shasan se Swatantrata Prapti ke liye Sangharsh chala,hindi
0,hin_0241.wav,Unki is Pustak ka Bharat AVN Britain Mein Saman Swagat Hua Hai,hindi
0,hin_0242.wav,atah sirf Hindu Samaj ka varnan karna uchit Nahin Hai,hindi
0,hin_0243.wav,Itihaas group se Gorakhpur bahut prasiddh hai,hindi
0,hin_0244.wav,kisi ke sath Hindi kavita Mein prayog Yug ka Aarambh Mana Ja sakta hai,hindi
0,hin_0245.wav,Uttar Pradesh bharat mein hua,hindi
0,hin_0246.wav,Vivek ka Arth hota hai buddhi,hindi
0,hin_0247.wav,Lochan Sajal Jori kar do,hindi
0,hin_0248.wav,iska Arth Hai Bhumi Mein Jal Ho,hindi
0,hin_0249.wav,Bhardwaj hinduon ke Ek Mahan Rishi hai,hindi
0,hin_0250.wav,Kalidas ke natak ke Patra,hindi
0,hin_0251.wav,iska Harry Potter ki lagbhag Har EK Pustak Mein varnan hai,hindi
0,hin_0252.wav,Ritu ka Arth hota hai Komal,hindi
0,hin_0253.wav,madad ke liye bahut dhanyvad,hindi
0,hin_0254.wav,Aadhar ka Arth hota hai Samman,hindi
0,hin_0255.wav,jeet ka Arth hota hai Vijay,hindi
0,hin_0256.wav,Wikipedia ka Pratham nirvachit Le khushit Hua Ramayan,hindi
0,hin_0257.wav,suharto ka antim sanskar Aaj,hindi
0,hin_0258.wav,is Kshetra ki Seema ke sath sath Vyas,hindi
0,hin_0259.wav,bahut mehnat se tatha lagbhag pura likha gaya Lekar Ja,hindi
0,hin_0260.wav,urf ka Arth hota hai Chhati,hindi
0,hin_0261.wav,Mahanadi ki Sanskriti ka Pravah,hindi
0,hin_0262.wav,Kai log ise Hindi ka ek Roop mante Hain,hindi
0,hin_0263.wav,Saathi ho sake to Shikayat prastut per use Shikayat Ka Jawab Diya Jaaye,hindi
0,hin_0264.wav,chhayavad Yug Hindi sahitya ka ek yuddh,hindi
0,hin_0265.wav,Bharat ke Jammu aur Kashmir Pradesh ka ek Nagar hai,hindi
0,hin_0266.wav,Hare Kisi Na Kisi Ved Se Juda Hua Hai,hindi
0,hin_0267.wav,world Bhasha ki sabse Chhoti ikai hai,hindi
0,hin_0268.wav,pratyek Atariya Pariyojna Mein Mera Sahyog rahega,hindi
0,hin_0269.wav,khag Mrig brind Dekhi manobhave,hindi
0,hin_0270.wav,unke bus jaane ke bad yah Kshetra Garhwal Ke Raja Ko Karde Ne Laga,hindi
0,hin_0271.wav,Aisa sirf Purnima ke din Sambhav Hota Hai,hindi
0,hin_0272.wav,Nishi charane kar Maran video gana,hindi
0,hin_0273.wav,Hindi aur Sanskrit Mein Uttrakhand ka Arth Uttari Kshetra ya Bhag Hota Hai,hindi
0,hin_0274.wav,Kumauni ka Astitva bhi Vaidik kal se hai,hindi
0,hin_0275.wav,dharohar Sangathan ke liye khojen,hindi
0,hin_0276.wav,kar hi Sada Sevak par Priti,hindi
0,hin_0277.wav,iska mukhya Bhavan Rashtriya Virasat ghoshit Kiya Ja chuka hai,hindi
0,hin_0278.wav,Uttar Disha Char dishaon mein se ek hai,hindi
0,hin_0279.wav,UN Dinon masur ke sabhi college Madras Vishwavidyalay se sambandh the,hindi
0,hin_0280.wav,Bhasha Vigyan ke liye khojen,hindi
0,hin_0281.wav,kya mujhe surakshit Karne Ka Adhikar mil sakta hai,hindi
0,hin_0282.wav,yah Bharat mein Hone Wali Ek Soundarya Pratiyogita hai,hindi
0,hin_0283.wav,tab angered Uthi nice Iru Sajal Nayan Kar Jori,hindi
0,hin_0284.wav,yah wale do Pramukh Bhasha Hai Jahan se Maithili ka vistar hua,hindi
0,hin_0285.wav,Jannat avgun Prabhu man Khao,hindi
0,hin_0286.wav,Mein Kavita Kosh ka sadasya hun,hindi
0,hin_0287.wav,Mukhtar bhejo ki Mandir ke Pradhan Devta se sambandhit Hote Hain,hindi
0,hin_0288.wav,Ab Jo Main Kahta Hun Uska Palan karo,hindi
0,hin_0289.wav,is Rajya Ka Lekh dekhne ke liye Yahan jaen Jammu aur Kashmir,hindi
0,hin_0290.wav,yah Shabd Ritu ke Kafi Kareeb hai,hindi
0,hin_0291.wav,maharishi Mahesh Yogi ka nidhan,hindi
0,hin_0292.wav,maharishi Mahesh Yogi ka nidhan,hindi
0,hin_0293.wav,Ayodhya Prasad Khatri per Dhyan aakarshit karne ke liye dhanyvad,hindi
0,hin_0294.wav,vyavsay Se Main Ek sangnak,hindi
0,hin_0295.wav,udaharan ke liye Dekhen Hindi sahitya,hindi
0,hin_0296.wav,Varna ka Arth hota hai Vachan,hindi
0,hin_0297.wav,Veeram ke bhai the unke Anya bhai the Bharat aur Lakshman,hindi
0,hin_0298.wav,unhone do Patra bhi prakashit kiye Hindi mein Arjun tatha Urdu mein Tej,hindi
0,hin_0299.wav,Prachin Roman Dharm Mein Unki samathula Devi thi veenus,hindi
0,hin_0300.wav,Hanuman ki Poonch Mein Lagan na Pai Aag,hindi
0,hin_0301.wav,Kahin Na Jaaye ATI Durg Vishesh e,hindi
0,hin_0302.wav,Janata party ko hataya gaya hai,hindi
0,hin_0303.wav,hi mama pad Sadharan chirunama,hindi
0,hin_0304.wav,per main abhi Sara Hindi ka vyakaran Jaanta hun vah Kafi Aasan hai,hindi
0,hin_0305.wav,use Samay Garhwal Mein Prithvi Shaw ka Rajya tha,hindi
0,hin_0306.wav,is Lekh Mein gaytri Mantra ke bare mein Jankari De Jaani chahie,hindi
0,hin_0307.wav,Mere Wikipedia print per aapka swagat hai,hindi
0,hin_0308.wav,Yahan Bhartiya Itihaas ki Vishesh ghatnao ki Suchi hai,hindi
0,hin_0309.wav,Aisa pratit karaya jata hai ki dusri Bhasha Hai ine gunon se hi nahin hai,hindi
0,hin_0310.wav,yah to acchi likhi Gai hoti hai ya Buri,hindi
0,hin_0311.wav,Hindi ke vidwan suprasidh lekhak V Kavita,hindi
0,hin_0312.wav,fidaa hi Te Kahe Na Hoi Dukha Re,hindi
0,hin_0313.wav,Bhartiya vaigyanik ke liye khojen,hindi
0,hin_0314.wav,Satyajeet Rai ki ek prasiddh Hindi film hai,hindi
0,hin_0315.wav,sampurn Kumaon mein koi ek Shakti Na Thi Jo Sabko Apne adhin kar paate,hindi
0,hin_0316.wav,Uttar aur purv ke bich ki Disha,hindi
0,hin_0317.wav,Bharat mein Jharkhand Pradesh ka ek Jila hai,hindi
0,hin_0318.wav,baudh Dharm ke pravartak the,hindi
0,hin_0319.wav,Devi Bhagat Raghupati ATI Pavani,hindi
0,hin_0320.wav,Khadi boli ka Vikas sabse pahle aaj ke Paschimi Uttar Pradesh mein hua,hindi
0,hin_0321.wav,Vidha kam Guna ka lahsun bhav,hindi
0,hin_0322.wav,Aata Hai Yahan Ke Gramin Maithili ko apni matrubhasha ke roop Mein prayog Karte Hain,hindi
0,hin_0323.wav,agar aap angreji Wikipedia per hai tu,hindi
0,hin_0324.wav,Wikipedia sadasya Manish Vashisht aur Arvind unke Karya ke anusar,hindi
0,hin_0325.wav,per Ritu aur Mausam Mein Kuchh Antar hai,hindi
0,hin_0326.wav,Subhadra Kumari Chauhan ki mitrata college Jivan Mein Hi Judi thi,hindi
0,hin_0327.wav,1 8 2 sharp theek hai Kushal Mangal,hindi
0,hin_0328.wav,Asha ka Arth Hota Hai ummid,hindi
0,hin_0329.wav,Kashmir mein Banai Gai film,hindi
0,hin_0330.wav,Akhil ka Arth Hota Hai sampurn vyapak,hindi
0,hin_0331.wav,kisanon ka Akhil Bhartiya Sammelan,hindi
0,hin_0332.wav,Vismay ka Arth hota hai Australia,hindi
0,hin_0333.wav,Sudhi ka Arth hota hai Smaran,hindi
0,hin_0334.wav,Aam Taur per Swarg ka Arth prayukt hota hai Jiska Arth Hai Awaaz,hindi
0,hin_0335.wav,yani Itihaas se purv ka Itihaas,hindi
