,Filename,text,language
0,kan_0068.wav,America sanyukt Sansthan Rashtrapati Galu America deshada sarkarada Adhyaksh,kannada
0,kan_0069.wav,Ananya Ondu Kannada bhashe kapda,kannada
0,kan_0070.wav,Shiva sodhara truck yadi Shri MN krishnarayar,kannada
0,kan_0071.wav,andar andar abhipraya Aawa Kadali Puthiya ki Indu Arthur,kannada
0,kan_0072.wav,Portugal deshada athva muladha Jana,kannada
0,kan_0073.wav,Agra Nagar Bharat Desh Ka Uttar Pradesh Rajya dalliruva prasidh Pravasi sthala,kannada
0,kan_0074.wav,kylasam atyant unnatha mathar Shikshan Paddhati,kannada
0,kan_0075.wav,sukra Idhu Surya Nagar Erandwane ATI Sami Padam,kannada
0,kan_0076.wav,Tari yada badke Yevadu Yevadu Telugu Balli Sudhu Uttam,kannada
0,kan_0077.wav,rajarathnam Avara Sahitya Seva ke Mukhya,kannada
0,kan_0078.wav,hindu dharm Adaa chandramana Panchanga Masa,kannada
0,kan_0079.wav,Ganesh Yaaron Morena vyaktiyon Aage karumari Avenue swalpa,kannada
0,kan_0080.wav,Dakshin America Kannada Uttara Bhagyada Urdu Disha,kannada
0,kan_0081.wav,Kannada Chitrangada Nirman Paka Madhu nirdeshak Maruti Shivaram,kannada
0,kan_0082.wav,Bharat ke prasiddh Bengali cinema Nirman,kannada
0,kan_0083.wav,IGNOU idhar Bhagya aralikatti early Church maaduvudu beta,kannada
0,kan_0084.wav,Purva ashadha 1 2 rashtra,kannada
0,kan_0085.wav,Idhu Shivamogga Jilla yawandu,kannada
0,kan_0086.wav,idhar upyog ka Bhagya mahiti,kannada
0,kan_0087.wav,HD Nava click Madi Joga,kannada
0,kan_0088.wav,Bendre Avara krutigalu dalita maathu Bandya,kannada
0,kan_0089.wav,Idhu Edhu Zarina Taluka na Kendra how do,kannada
0,kan_0090.wav,Bengaluru Central college in Delhi BA padavi padaru,kannada
0,kan_0091.wav,Se Na Puraskar Golu badavanu barale kanaganahalli Hudugi,kannada
0,kan_0092.wav,Elina mukhya Nadi hemawati Munde Kaveri Nadi today,kannada
0,kan_0093.wav,madalu Srirangapatna Delhi Vakil avriti prarambh,kannada
0,kan_0094.wav,Africa the sampurn Dakshina Bhagyada pradeshada Bhagya Mahiti Dakshin Africa Pradesh alekhan in ODI,kannada
0,kan_0095.wav,Marathi Sahitya dalli ilivid movie sahitigalu gnanapeeta prashasti,kannada
0,kan_0096.wav,dharmashree is l byrappa Navra Pratham Aakruti,kannada
0,kan_0097.wav,Maane tum bhi Dahanu Chitra Ke Geet Agar Dhanu Rashi Subah Se to,kannada
0,kan_0098.wav,Usha navarathnaram Zarina Kadambari aadharit Chitra,kannada
0,kan_0099.wav,Eid Madhya Asia the Urdu Rashtra geet,kannada
0,kan_0100.wav,Upendra Kannada chalanachitra Bhagya mahiti,kannada
0,kan_0101.wav,hubballi Kannada athava Uttara Karnataka Kannada Kannada Vashishtha,kannada
0,kan_0102.wav,I do Vashikaran mantra Mysore yuddh Aarambh,kannada
0,kan_0103.wav,Kiri Mein Do Do Hai Serena lekhan navannu neevu prarambh,kannada
0,kan_0104.wav,hesarina uru,kannada
0,kan_0105.wav,Mughal Samrajya badavanu lekin Agar foodkey,kannada
0,kan_0106.wav,idhar aa parinaam Awargi Telugu Soundarya Ali echina padaru,kannada
0,kan_0107.wav,aayojan Hai yah prakara Punya kiriya Swatantra horatagararu,kannada
0,kan_0108.wav,Amma embudu kannadadalli paryaya Pada,kannada
0,kan_0109.wav,Nabu Aadha kal maaduvudu beda,kannada
0,kan_0110.wav,Gokak alekhan ivanu Vinayaka Krishna Gokak lekhan ke Re direct Marudhara Uttam,kannada
0,kan_0111.wav,Eid Jawaharlal Nehru Oru kutti dedena,kannada
0,kan_0112.wav,Balasubramaniam Vani Jayaram Lata hamsalekha,kannada
0,kan_0113.wav,patrike Galli chalanachitra Galu vimarsh Sabari Yuva havya Sa,kannada
0,kan_0114.wav,avaru rachisida nataka Galli hello,kannada
0,kan_0115.wav,Masti Venkatesha Iyengar Kannada obor apratim alekha karo,kannada
0,kan_0116.wav,padhare Manav na Mele iruvaga Balu aparoopa,kannada
0,kan_0117.wav,a Jile Rajdhani hesarina Patna,kannada
0,kan_0118.wav,chalu kara shasanagalu bhashe Kannada Mathu Sanskrit,kannada
0,kan_0119.wav,Bharat ka Pradhanmantri Kalu Congress Paksh ka Doctor Manmohan Singh,kannada
0,kan_0120.wav,Dakshin America the wounded Disha,kannada
0,kan_0121.wav,Pili varsh Delhi mein milva dinagalu adhika,kannada
0,kan_0122.wav,Mumbai Uttar Pradesh Delhi General Post Office Bali Umar vastavya,kannada
0,kan_0123.wav,Evaru aakashvani gayak ki awaaz mein,kannada
0,kan_0124.wav,Kalyan Kumar Kannada chalanachitra NATA,kannada
0,kan_0125.wav,Aura Thai Kamala Thande S Anand Rao,kannada
0,kan_0126.wav,bharatada Vandu puratana nadi,kannada
0,kan_0127.wav,ji wiggly vandhu pramuka win Garden,kannada
0,kan_0128.wav,Mayura chalanachitra Mundada aitihasika chalanachitra Galu Evaru nirdeshak Siddhant,kannada
0,kan_0129.wav,idhar a prakara Jyothi adhir ka anuvad you Sariya the prayog,kannada
0,kan_0130.wav,Aadarsh to Inteha Chitrakala no upyog Sudhu world Yadav,kannada
0,kan_0131.wav,Telugu vyakaranam Grand Avenue badauda mudali Guru,kannada
0,kan_0132.wav,Chaturanga 8 other Bhagya Mahiti Kodi,kannada
0,kan_0133.wav,Vani Aawara Zarina Kadambari aadharit Chitra,kannada
0,kan_0134.wav,Makar Sankranti world Jatra nadi,kannada
0,kan_0135.wav,badavanu lekhan Agali huduki,kannada
0,kan_0136.wav,Bhanu 12 Vardha dinner Galli Bondhu,kannada
0,kan_0137.wav,school of art Nalli saree daru,kannada
0,kan_0138.wav,Marathi lekhak Karu hesarina lekhan ne prarambh,kannada
0,kan_0139.wav,Mysore Vishwa Vidyalaya Bharat mein Pramukh Vishwavidyalaya,kannada
0,kan_0140.wav,Gnaneshwar photo Delhi ka Chitra,kannada
0,kan_0141.wav,krithigai Kendra Sahitya Academy prashasti dorothy day,kannada
0,kan_0142.wav,Eid prapanchada sarvabhouma daisha Ganapati,kannada
0,kan_0143.wav,Kendra Sangeetha nataka Academy prashasti,kannada
0,kan_0144.wav,Antha kuthaganahalli Idhu chalanachitra 12 Vakya Khuda,kannada
0,kan_0145.wav,Inteha Vishay Garden Aaya Charche Puttenahalli Charche maaduvudu Uttam,kannada
0,kan_0146.wav,Jivan Shastra dalli pranigal Anu Adhyan maduva Vidhana,kannada
0,kan_0147.wav,hi gagi inter Vidya Mana Athi aparoopa,kannada
0,kan_0148.wav,Kannada Chitrangada open Ata,kannada
0,kan_0149.wav,Hindu dharmada chandramana panchang Mura Masa,kannada
0,kan_0150.wav,nange Kannada chennagi Varudu Varudu,kannada
0,kan_0151.wav,Priti jeevanadalli Moru Pramukh sthan nirva,kannada
0,kan_0152.wav,padavi Anu Mumbai Vishwavidyalay adhinta MBA padaru,kannada
0,kan_0153.wav,belaku Bandhu Re vidayu the Kanti vikiran,kannada
0,kan_0154.wav,Usha navarathnaram Avara Kadambari aadharit,kannada
0,kan_0155.wav,Prahlada Varu baredu river Doctor Rajkumar Awara Jivan Charitra,kannada
0,kan_0156.wav,khandada Uttar ke biruwa Urdu Prachin Odisha,kannada
0,kan_0157.wav,bharatada Agra Nagar Delhi iruva smaraka,kannada
0,kan_0158.wav,Jile Harihara Taluk in Urdu mukhya Urdu,kannada
0,kan_0159.wav,Chaitrada Lena Telugu Sunny Veshya Galli Rajkumar medicine,kannada
0,kan_0160.wav,lekhan Eagle in the aadhunik,kannada
0,kan_0161.wav,Shivamogga jilla taluka Kendra,kannada
0,kan_0162.wav,Kannada Sahitya ke dwara Kanha ke dwara,kannada
0,kan_0163.wav,Sonia Gandhi of Vijayawada Bhartiya,kannada
0,kan_0164.wav,hwy 80 khagol shikshakara Sanga Shivamogga,kannada
0,kan_0165.wav,Italy deshada prashastha Pradhan Mantri,kannada
0,kan_0166.wav,bgl Swamy byavara Kriti,kannada
0,kan_0167.wav,coleridge ileyali Rewa Urdu aithihasika Urdu,kannada
0,kan_0168.wav,Idhu prapancha da ekai ka yahoodi rashtra,kannada
0,kan_0169.wav,e-patrika yali Kannada Bhagya Agla bashettyhalli lekhan sankalan,kannada
0,kan_0170.wav,Saint Joseph High School in Ali Madhyamik Shikshan movie Seeta Geeta Karnataka Vishwavidyalay Din natak 18 English Sahitya Delhi,kannada
0,kan_0171.wav,ivaru bharatada pramuka vigyani,kannada
0,kan_0172.wav,Marathi lekhak Karu padovano lekhan Agali uduki,kannada
0,kan_0173.wav,Uttara Karnataka dalli bahada general Manedevru,kannada
0,kan_0174.wav,Evaru Bengaluru Central college in Ali bahut Shastra Delhi snatakottar,kannada
0,kan_0175.wav,Awara balayya the hesaru ashwathnarayana Shastri,kannada
0,kan_0176.wav,Karnataka rajyada ekaika adhikrut Bhasha Kannada,kannada
0,kan_0177.wav,Nirahua gi Re Vagad Kannada chalanachitra Garden 902 custom,kannada
0,kan_0178.wav,Aage nikala Delhi masuru in Chika Patna,kannada
0,kan_0179.wav,Hindu dharma Daata Chandramani Panchang na lagne Masa,kannada
0,kan_0180.wav,ananthamurthy Awara Telugu Kathegalu vishwada thimma Kannada Kathegalu vimarshe Kara abhipraya,kannada
0,kan_0181.wav,rashtrakavi Kuvempu gana Peeta prashasti vijetaru Kavi Mathur lekhak,kannada
0,kan_0182.wav,Nana Ge Wikipedia the Bhagya,kannada
0,kan_0183.wav,Munde Karnataka Vishwa Vidyalaya Delhi itihasadali MLA padavi,kannada
0,kan_0184.wav,Kanda Kolkata Paschim Bangal Bharat,kannada
0,kan_0185.wav,Prahlada Rao Garu Rachit Sarovar Doctor Rajkumar atmacharitra gagi he put one ODI,kannada
0,kan_0186.wav,Italy Dakshina Europe na 12 Disha,kannada
0,kan_0187.wav,Bharat ka prasidh Sitar vadak Pandit Ravi Shankar,kannada
0,kan_0188.wav,Evaru vyasanga Maari 2 Bengaluru Vishwa Vidyalaya Delhi,kannada
0,kan_0189.wav,America Desh Sada prasiddh nirdeshakaru Nirman pakru lekhak karo,kannada
0,kan_0190.wav,Swatantra horror history nale Kanavan manaivi prarambh,kannada
0,kan_0191.wav,Brazil deshada ekaika adhikrut Bhasha Portuguese,kannada
0,kan_0192.wav,Sagar Shivamogga Jile Urdu Patna mein to Zarina Taluka na Kendra,kannada
0,kan_0193.wav,Karnataka Sangha Shivamogga Dinda Indirapuram Kara,kannada
0,kan_0194.wav,gana Peeta prashasti padeda Kannada Sahitya Kala Patti,kannada
0,kan_0195.wav,dayamadi our hesarugalu 958 Avara Bhagya,kannada
0,kan_0196.wav,chaduranga Kannada chalanachitra Bhagya mahiti,kannada
0,kan_0197.wav,Gini adhikrut aavegi Gaini ganarajya Paschim Africa Urdu rashtra,kannada
0,kan_0198.wav,Mumbai nagaradalli Uchch Shiksha navannu Pratham prarambh,kannada
0,kan_0199.wav,Karnataka Vishwavidyalaya to every gaurava doctorate needed,kannada
0,kan_0200.wav,America deshada sanvidhan prapanchada atyanta Adhunika Likhit sanvidhan,kannada
0,kan_0201.wav,Kannada Chitrangada Oba chalanachitra nirdeshak ka Madhu natak,kannada
0,kan_0202.wav,hi pradeshada Pradhan Awaaz Madhu adhikrut Bhasha Kannada,kannada
0,kan_0203.wav,Kadur to Chikmagalur Jilla Pramukh Patna,kannada
0,kan_0204.wav,Idhu prapanchadalli at Christ devalaya,kannada
0,kan_0205.wav,hindu dharm Aadha Chandrama na Panchang eridani Masa,kannada
0,kan_0206.wav,Sarkari kelasa Delhi Awara Manasu tumbaad in Kerala,kannada
0,kan_0207.wav,moon Madhya America Dakshin America,kannada
0,kan_0208.wav,cinema rangada Shrestha Sadhana gagi pratishthit are Dr Rajkumar prashasti,kannada
0,kan_0209.wav,Dakshin Asia delena vanthu Disha,kannada
0,kan_0210.wav,Huma to Kolkata Paschim Bangal Bharat,kannada
0,kan_0211.wav,ye le Khanna Shivamogga Jilla Bhagya,kannada
0,kan_0212.wav,Mahabharata dalli baruva Patra lekhan Warga,kannada
0,kan_0213.wav,Swatantra Ho Raat per divano Bera lekhan Agali huduk,kannada
0,kan_0214.wav,English mein to fridge bhashe is adhikta Bhasha galu,kannada
0,kan_0215.wav,Mysore Vishwavidyalaya Delhi English Sahitya Delhi MBA,kannada
0,kan_0216.wav,Vandu Bhari Ganapathi Devalayam,kannada
0,kan_0217.wav,Brazil deshada attitude dhanagar,kannada
0,kan_0218.wav,Prabhas udyama deshada pramuka Aartika Chaturthi ke,kannada
0,kan_0219.wav,Vishwa Kannada chalanachitra Bhagya Mahiti ke ilake navanu,kannada
0,kan_0220.wav,Marathi natak Gala Mulakat Tamma athijeevanam prarambh madivaru,kannada
0,kan_0221.wav,idhar Bhagya yenadaru prashnegalu Nanna Church Delhi,kannada
0,kan_0222.wav,mahithi tantragnana vishwakosha sampadak Mandal sadasya Ragi,kannada
0,kan_0223.wav,Uttar Europe Urdu per rashtra,kannada
0,kan_0224.wav,Karnataka Vishwa Vidyalaya every Gaurav doctor it need it,kannada
0,kan_0225.wav,Idhu puttanna kanagal nirdeshana da college Ranga chalanachitra Mahiti Putta,kannada
0,kan_0226.wav,kolara Jilla pramuka bhashe Kannada,kannada
0,kan_0227.wav,Eid vishwada Aadi Putta dripper Rashtra athipotta Swatantra ganaraja,kannada
0,kan_0228.wav,Karnataka Sahitya Academy pustak bahumana paaduthu,kannada
0,kan_0229.wav,hindu dharm Pada souramana Panchangam,kannada
0,kan_0230.wav,idhar Bhagya today Uttara barala,kannada
0,kan_0231.wav,Kannada Chitrangada Abba prasiddh nirdeshak Mathur Nirma pakka,kannada
0,kan_0232.wav,Nanu Putti belathur Bengaluru,kannada
0,kan_0233.wav,Eid Bharat jalapatha,kannada
0,kan_0234.wav,Germany Paschim Europe na Bondhu Disha,kannada
0,kan_0235.wav,Gregorian Calendar prapanchadalli Aati Hai Changi prayogshala Padwa calender Panchang,kannada
0,kan_0236.wav,idhar aa khate rachane nirdeshaka Madhu Nayaka Neta Ravichandran,kannada
0,kan_0237.wav,hello Vishay golemale kelasa Nadi today,kannada
0,kan_0238.wav,Wikipedia Samudayik pagalu lekhan agarapatti,kannada
0,kan_0239.wav,dhumaketu Kannada chalanachitra Bhagya mahiti,kannada
0,kan_0240.wav,who is Tarah ka lauda Shri Someshwar devalya ilina Pramukh Kundu,kannada
0,kan_0241.wav,what to have Nandu Hindi mein to enter Marathi chitra,kannada
0,kan_0242.wav,Badshah Bhasha Vigyan Ada beginner lekhana galu,kannada
0,kan_0243.wav,e Sahitya dampati Gada ekaika Putri MK per dawai per de do,kannada
0,kan_0244.wav,Chitra dalli pratighatana Prati Patra Urdu Sandesh,kannada
0,kan_0245.wav,Kannada Wikipedia ke sambandh Chaturthi ke gana pettai,kannada
0,kan_0246.wav,Tamasha se Nagar Adhyaksh shasan Agali Kandu baruva kavigalu,kannada
0,kan_0247.wav,anuvad Sahitya mulaka DVG Uttam Hai Padha,kannada
0,kan_0248.wav,Masti every Sunday gaurava prashasti galu apaara,kannada
0,kan_0249.wav,krithigai Kendra Sahitya Academy prashasti,kannada
0,kan_0250.wav,Dakshin Bharat Delhi vyapak avagi badauda,kannada
0,kan_0251.wav,Bharat ka Karnataka rajya dalli prayogshala Padwa Kannada Bhasha Sahitya,kannada
0,kan_0252.wav,Narayana Kasturi Ranganatha Sharma Kerala,kannada
0,kan_0253.wav,Neptune Grah mandavada Grah vyavastha vivaragalu in Telugu,kannada
0,kan_0254.wav,edenu Vardha Sahyog,kannada
0,kan_0255.wav,Tai prasiddh Sahiti her go with answer,kannada
0,kan_0256.wav,Kannada Mattu samskruthi Delhi MBA Pada Pada ru,kannada
0,kan_0257.wav,Karnataka Shivamogga Jilla,kannada
0,kan_0258.wav,Uttar America mein to Dakshin America,kannada
0,kan_0259.wav,Madhya America da atyant Dakshin Disha,kannada
0,kan_0260.wav,Bharat Delhi dharmika pramukyata hondiruva Pavitra Kshetra Ganu kurta lekhanagar Warga,kannada
0,kan_0261.wav,adirai kelavaru h n 2 hel uttare,kannada
0,kan_0262.wav,Kannada Sahitya ke Dhaar Jile ko Doge apara,kannada
0,kan_0263.wav,Sahitya Serena lekhan navannu ne prarambh,kannada
0,kan_0264.wav,kedage Sahitya Ke sambandh Patta Patta Patti model,kannada
0,kan_0265.wav,Gokak Arun idharku madalu Bhartiya jnanapeeta prashasti ke Samiti Adhyaksh ragita,kannada
0,kan_0266.wav,upagraha Sampurna Pati ke Guru Grah naisargika upagraha Le Kanavan Nodi,kannada
0,kan_0267.wav,Kala Kesari Jhandu prasiddha Radha Evaru Anaika pouranika samajika Chitra Galli Nayak Patra Nirahua hi Siddharth,kannada
0,kan_0268.wav,Akbar Anarkali Delhi Mughal Samrajya Delhi Hindu Kalu Madhu Muslim Aru Iddaru,kannada
0,kan_0269.wav,Philippines Datia Ke Khuda Idhar Udhar,kannada
0,kan_0270.wav,Adi Kailash Delhi abru,kannada
0,kan_0271.wav,Rivera Antariksha tantragnana Kriti antrashtriy prashasti,kannada
0,kan_0272.wav,Dakshina Bharat Delhi Samanya vagi Murti Nagar Charan nadi,kannada
0,kan_0273.wav,Sahitya Rachne Agora modal olive,kannada
0,kan_0274.wav,pustakada koneyali padagala Artha vannu Vivah avagi Kodala,kannada
0,kan_0275.wav,Mumbai Galli Galli Galli Pathri ki galli Kailash,kannada
0,kan_0276.wav,udr Delhi Paschim Bangal achina,kannada
0,kan_0277.wav,Lake nighali bahut tantrika Sampark galu ilaveyile,kannada
0,kan_0278.wav,Janaki Ramesh Latha hamsalekha Vani Jayaram,kannada
0,kan_0279.wav,Greek rangabhoomi Madhu nataka,kannada
0,kan_0280.wav,Bhakta Kanakadasa Chaitrada Moola ka Sangeet nirdeshak Karegi Chitra Rang Ke Pravesh,kannada
0,kan_0281.wav,Viswa vikyatha Tajmahal iruva Jagat in adyanta Hisar Vasi,kannada
0,kan_0282.wav,Chinna Pradesh other Bhagya Lekha Nagar dargah,kannada
0,kan_0283.wav,Mumbai ATI Janapriya Aata cricket,kannada
0,kan_0284.wav,Eid mukhya Bagi Bharata Ne Desh Galli ki gand mara,kannada
0,kan_0285.wav,Sahiti padovano Bera le kanaganahalli huduki,kannada
0,kan_0286.wav,HD Nava Agali Ke sambandh Patta Sahayak Nodi,kannada
0,kan_0287.wav,andhere Malayalee Lakadi mein,kannada
0,kan_0288.wav,purv Asia deshagalu history na Lekh navannu Nimbu prarambh,kannada
0,kan_0289.wav,sambara padarthagalu hesarina lekhan navannu nimbu prarambh,kannada
0,kan_0290.wav,Tulu Dakshina Kannada Pramukh bhasha,kannada
0,kan_0291.wav,halmidi Karnataka Hassan Urdu Halli,kannada
0,kan_0292.wav,ilake navannu have you Zarina lake and other on the gay series a bacon do prasthapit lagira,kannada
0,kan_0293.wav,adirai Eid gah template Aage Kailash madodilla,kannada
0,kan_0294.wav,Kannada Sahitya Parishat Mahila varshada prashasti Karnataka Vidya vardhaka Sangha prashasti,kannada
0,kan_0295.wav,nadoja prashasti u Humpe Vishwavidyalay prativarsh pratishthit are prashasti,kannada
0,kan_0296.wav,Shiva Kadali vaigyanik Bhagya lekhan Agali Ve,kannada
0,kan_0297.wav,Philippines deshada Pramukh kabacha Galli vandhu,kannada
0,kan_0298.wav,avartan day college in Ali Bhavna Shastra prady per Karegi daru,kannada
0,kan_0299.wav,Gadag Uttar Karnataka da Urdu Jile,kannada
0,kan_0300.wav,Anubhav Sutra Shiva Sutra Sanskrit granthagalu,kannada
0,kan_0301.wav,eagle iruva yella nivaaran jagadalli nodabaradu,kannada
0,kan_0302.wav,Ballari Jilla hosapet Badli,kannada
0,kan_0303.wav,Yesudas Kannada dalli Hardik Prathama geet,kannada
0,kan_0304.wav,Poshak kavaraganahalli Ashwath Shivaram Chandrashekhar Canada Chandru,kannada
0,kan_0305.wav,Kannada Chitrangada pramuka Hasya natak Mathur Nirma pakka,kannada
0,kan_0306.wav,Uttar Africa da12 Disha,kannada
0,kan_0307.wav,average Ratan Naval Tata Muga Jamshed in obamacare,kannada
0,kan_0308.wav,Kannada chalanachitra NATA Ravichandran,kannada
0,kan_0309.wav,Mysore Vishwa Vidyalaya Delhi English BA Madhu padavi,kannada
0,kan_0310.wav,Indira AVR Serena Kadambari adaritha Chitra,kannada
0,kan_0311.wav,sambara padarthagalu badavanu kanaganahalli huduki,kannada
0,kan_0312.wav,dharmika vyakti Galu Khesari Lal Ek nabhannu Nimbu prarambh Bahu 2,kannada
0,kan_0313.wav,Vishva Parampara yatana hit,kannada
0,kan_0314.wav,swaragalu Sandhya ki swaravagi Khuli Uttar,kannada
0,kan_0315.wav,India Shikshan Asam tagada Madhyam Marathi Hindi English,kannada
0,kan_0316.wav,Karnataka rajya Urdu karawali Jile,kannada
0,kan_0317.wav,Vigyan other beginner Lekha Nagar Gonda Warga,kannada
0,kan_0318.wav,Africa prapanchada Lokhand Galli,kannada
0,kan_0319.wav,Balika Bengaluru Central college innerly Bhavna Shastri Adhyapak,kannada
0,kan_0320.wav,Karnataka Sangeetha Nritya Academy prashasti,kannada
0,kan_0321.wav,Eid Australia da aishanya ke,kannada
0,kan_0322.wav,Kannada Vishwa Vidyalaya Na Doge prashasti Ne DJ,kannada
0,kan_0323.wav,Kannale gayan rajakumar Udaya Shankar S Janaki,kannada
0,kan_0324.wav,Satya ke Kannada Wikipedia Delhi idhar aa vanthu Karya Niti,kannada
0,kan_0325.wav,Kannada Chitrangada hinnale gayak,kannada
0,kan_0326.wav,Kannada Wikipedia Urdu Muktha Kannada vishwakosha,kannada
0,kan_0327.wav,Upendra nirdeshana da modala Kannada chalanachitra,kannada
0,kan_0328.wav,Mysore samsthana vannu kuritu lekhana galu,kannada
0,kan_0329.wav,saree ke history lekhan Bannu Nimbu prarambh Sabha,kannada
0,kan_0330.wav,Tirupati Devasthanam Mughal Asthana with answer,kannada
0,kan_0331.wav,is swaragalu Sandhya ki swaravagi,kannada
0,kan_0332.wav,idhar Bhagya nimmakaya prashnegalu 2009 Nanna Charcha,kannada
