,Filename,text,language
0,mar_0027.wav,yah the Dhana Dhan Ajay Shuddh Lakshmi,marathi
0,mar_0028.wav,Aapan Satya uplabdh Aahat ka me Sarkari sava river,marathi
0,mar_0029.wav,Tu Bhi Kahi margdarshan Karun Shakal ka dhanyvad,marathi
0,mar_0030.wav,sandarbh Matra Germany yatil,marathi
0,mar_0031.wav,ya shabdacha ETA upyog answer Thi per Kannad,marathi
0,mar_0032.wav,6 varsh shirshak shakat Rasave ka hai,marathi
0,mar_0033.wav,tyanche Abhinetri chitrpat,marathi
0,mar_0034.wav,yah Adya Nath mukhya 3 Rutu pavsala Hawada,marathi
0,mar_0035.wav,Bharat Aaja Jammu and Kashmir Ja Rajya Ka Pramukh Bhag,marathi
0,mar_0036.wav,Purvi home gallery Priya vyakt karnyasathi Wapas Zara ka,marathi
0,mar_0037.wav,Kahi Pramukh Vidyapeeth Pune pramane Pune Vidyapeeth,marathi
0,mar_0038.wav,ya Samanya Bharat Ke Karan Aadhar Mahan Fernandez,marathi
0,mar_0039.wav,shevatchi Hai Akshar Matra Kayam,marathi
0,mar_0040.wav,Jameen ke yache spashtikaran Aadhi jhale aahe,marathi
0,mar_0041.wav,Girdhar ki Shikar Karte Nahi,marathi
0,mar_0042.wav,New Zealand rashtra astitvavad,marathi
0,mar_0043.wav,Marathi sahityik Tani chitrpat digdarshak,marathi
0,mar_0044.wav,sandarbh Marathi bhasha ka Itihaas na Joglekar,marathi
0,mar_0045.wav,ya shabdacha ETA upyog answer Thi Bahar Urdu,marathi
0,mar_0046.wav,Congress paksha Chi Mahiti Ani Adhyaksh,marathi
0,mar_0047.wav,Koni yah babat Mahiti Dev Shakil chi,marathi
0,mar_0048.wav,mahit nahi kadachit Aag Bhukamp,marathi
0,mar_0049.wav,ya shabdacha ETA upyog answer Thi Bahar purv,marathi
0,mar_0050.wav,Pune Sherawat darvarshi Shahdara Kela janara Ek Utsav,marathi
0,mar_0051.wav,Alexander the great Philip dusra yachi Hatya karnara Tarun,marathi
0,mar_0052.wav,Aise ke alava panavar khalilpura mein Suchna disu Lagal,marathi
0,mar_0053.wav,Bharat Sarkar dwara Dila janara Ek Nagari Samman,marathi
0,mar_0054.wav,ya shabdacha ETA upyog answer Thi per English,marathi
0,mar_0055.wav,yah Pi ki Kahi Goa Rahane Sathi yogya aahe,marathi
0,mar_0056.wav,Uttar Pradesh Rajya till Etawah Jilha Vishesh Lekh,marathi
0,mar_0057.wav,hi kagadpatra aahe sancha Desh Mahiti Canada Vishay,marathi
0,mar_0058.wav,Abhay Tum Hi Mata Te Khare aahe,marathi
0,mar_0059.wav,hay Vakya Aise lihile the Harkat Nasha we say what they,marathi
0,mar_0060.wav,humour tumchi swatachi Dhura party Hua Peru Sakta,marathi
0,mar_0061.wav,hey kagadpatra aahe Saja De Mahiti Indonesia vishai,marathi
0,mar_0062.wav,Waqt Charcha Karta na 4 bathroom Sahi kara Ja,marathi
0,mar_0063.wav,October 23 June madhe kuthe Hawa man stay,marathi
0,mar_0064.wav,Yamaha Pune bhartache Detroit Ho lagale aahe,marathi
0,mar_0065.wav,Dang Jilla sanskritik VIT Hardik Parichay Ramayan ka satavan,marathi
0,mar_0066.wav,Michigan rajyatil sarvat mote audyogik Shahar aahe,marathi
0,mar_0067.wav,Kya patavar asnarya Pyaar Pratham Shri aahet,marathi
0,mar_0068.wav,Gujarat Rajya team Saurashtra bhagatil Ek Shahar Bandar aahe,marathi
0,mar_0069.wav,Maharshi Jani Ke Lele yogdan Bahar,marathi
0,mar_0070.wav,Pope John sahaba Katil Pope Hota,marathi
0,mar_0071.wav,Philip dusra aani Alexander the Great yanchyatil Ek Pramukh aani vishvasu Senapati,marathi
0,mar_0072.wav,D utaar barabar sale,marathi
0,mar_0073.wav,hay Ek Prachin shahar,marathi
0,mar_0074.wav,Aata hi Shahar Pune Ya adhikrut Navani ko rakh le Jaate,marathi
0,mar_0075.wav,Pune Anek Mahiti tantradnyan company ahet,marathi
0,mar_0076.wav,Satya Chacha Puri Bhasha Din ank Indrajeet bhashantar coronavirus Samarth aahe,marathi
0,mar_0077.wav,Sarkar Ne Dhyan Antar Rajya Rashtrapati Lagu Lagu na kareja Nirnay ghetla,marathi
0,mar_0078.wav,Maratha Samrajya Chhatrapati Shivaji Raje Bhosle Pu La Deshpande,marathi
0,mar_0079.wav,Shravan Ani bhadrapad yah Mahina Sharad Ritu Store,marathi
0,mar_0080.wav,United Kingdom some Raja 1 Bhag,marathi
0,mar_0081.wav,karun dirgh,marathi
0,mar_0082.wav,Sanskrit Vishay Pratham Warga Pratham apli padvi Shivaji Vidyapeeth,marathi
0,mar_0083.wav,Sukh nidarshana Anand Dila Badal dhanyvad,marathi
0,mar_0084.wav,Mataji kamit Kami aani Just Eat just bhav,marathi
0,mar_0085.wav,Marathi shuddha lekhan niyamavali lekhika Snehal,marathi
0,mar_0086.wav,Chacha Bakra Sathi Mahiti pocket Olympic,marathi
0,mar_0087.wav,Ek rangache Chhote ped,marathi
0,mar_0088.wav,mukhya Lekha Che Naav Washington DC,marathi
0,mar_0089.wav,bhartatil sarvat Pahile rashtriy Udyan sarvat pahila vyaghra prakalp,marathi
0,mar_0090.wav,hey pagal Patra Chacha Desh Mahiti New Zealand Vishay,marathi
0,mar_0091.wav,gayak Madan Sahi chitrpat,marathi
0,mar_0092.wav,Australia dishantar kar diya Aadhi hai,marathi
0,mar_0093.wav,shuddha lekhan Manje Kai lekhan vyakaran Shuddh samajh Le Raat Nahin Te lekhan ashuddh lekhan,marathi
0,mar_0094.wav,spardha Chennai Chandigarh BHK,marathi
0,mar_0095.wav,Wikipedia sadasya harkamaya Maharashtra Express ne,marathi
0,mar_0096.wav,ya shabdacha upyog Paithan Ne Sandhi Karan,marathi
0,mar_0097.wav,ya shabdacha Kidhar upyog Peru De,marathi
0,mar_0098.wav,Rajasthan Rajya Khel Pali Jila Vishay per Lekh,marathi
0,mar_0099.wav,Chacha De Mahiti Canada aahe hai,marathi
0,mar_0100.wav,Indonesia ka chahe,marathi
0,mar_0101.wav,Egypt Halat apurna aahe purn Karana Aapan had her lao Sakta,marathi
0,mar_0102.wav,Ja Ne Ja pahunchi Arthik Udyog iq-city wicket Zali,marathi
0,mar_0103.wav,Aapan Charcha Karta Hai kripya 4 bathroom Sahi karavi,marathi
0,mar_0104.wav,bharatacha purv kinaryavar Ek Raja aahe,marathi
0,mar_0105.wav,Orissa Raja theme Puri Jilha Vishesh Lekh,marathi
0,mar_0106.wav,Aditya Uttar bhumadhya Samudra Uttar purv Lal Samudra,marathi
0,mar_0107.wav,Babasaheb Ambedkar Marathwada Vidyapeeth Sanket Matra piyala apvad aahe,marathi
0,mar_0108.wav,Bajirao dusra Ladai Teesri achi naahi,marathi
0,mar_0109.wav,Lagna zalyavar Pratham Mahila,marathi
0,mar_0110.wav,charata sarvat mahatva ka Vibhag aahe,marathi
0,mar_0111.wav,Sangameshwar hay Ratnagiri jilhyatil aitihasik Gaon Taluka aahe,marathi
0,mar_0112.wav,hey Shahar dosa Jilha Che prashaskiya Kendra aahe,marathi
0,mar_0113.wav,Kan shabdacha idhar upyog Sathi Khan Ne Sandhi Karan,marathi
0,mar_0114.wav,Bhutan bharatacha Uttar Ek Chhota Desh aahe,marathi
0,mar_0115.wav,Wikipedia Ek Mukt gyankosh aahe,marathi
0,mar_0116.wav,hispaniola Beta 6 purv bhagatil De,marathi
0,mar_0117.wav,Prabandhak Wikipedia ke sampadak Aslam Navin sadasya na madad kar Nache Karm Yog padhte,marathi
0,mar_0118.wav,Pardes sarve purn sadasya Patra Desh bhag 8 8,marathi
0,mar_0119.wav,yah Bhagat Park coming Lok retard,marathi
0,mar_0120.wav,Chacha De Mahiti Australia antarik Chacha aahe wap Roop mein,marathi
0,mar_0121.wav,Mala Kathu song,marathi
0,mar_0122.wav,Sunita Deshpande ya Ek Marathi lekhika Samajik karykarta Hote Hain,marathi
0,mar_0123.wav,ya shabdacha hitar upyog answer Thi Bahar Shani Dev,marathi
0,mar_0124.wav,haan Munda Khare civista Bihar Lagal,marathi
0,mar_0125.wav,ya shabdacha upyog and 30,marathi
0,mar_0126.wav,Prachin bharataatil ke Pramukh Shahar Vidyapeeth,marathi
0,mar_0127.wav,looked Aapan yatil sadivar Sangeet Le ki ki,marathi
0,mar_0128.wav,kripya gusse Badal Karta ya ka dhanyvad,marathi
0,mar_0129.wav,rashtriy Prema Bina check Praja Satta,marathi
0,mar_0130.wav,maharashtratil Pramukh abhayaranya vyaghra prakalp,marathi
0,mar_0131.wav,Deshpande yani Bhumika kelela pahila Chitrapat,marathi
0,mar_0132.wav,Chacha Desh Mahiti New Zealand antarik Chacha aahe Jatt wap Roop mein,marathi
0,mar_0133.wav,Bhasha Manje vichar vyakt karne ke sadhan,marathi
0,mar_0134.wav,Guru Datta Datta tumor now Guru,marathi
0,mar_0135.wav,yah khedyatil atyant lokpriya spardha football Vishwa Cup,marathi
0,mar_0136.wav,hey Dube sampadan hey likha Kali Praman Vishal,marathi
0,mar_0137.wav,Pune Vibhag Sanjay Paschim Maharashtra,marathi
0,mar_0138.wav,Jay the Swatantra Sainik Aana Pani achi Shiksha BD Jatt,marathi
0,mar_0139.wav,Kahin sandrbh mein,marathi
0,mar_0140.wav,hay kagaj Patra aahe Chacha De Mahiti Switzerland Vishay,marathi
0,mar_0141.wav,Lake apurna aahe Purna Karana Aapan Haider Love Karta,marathi
0,mar_0142.wav,angreji sarve 8 June Vidyapeeth se varnan ke liye,marathi
0,mar_0143.wav,opia Prachin Itihas aslela Madhya Africa Din Desh aahe,marathi
0,mar_0144.wav,blue lena lena ki ek lokpriya Singhana padhne wali aahe ji Mukta software aahe,marathi
0,mar_0145.wav,Iran madhil Ek Pramukh aitihasik shahar,marathi
0,mar_0146.wav,Dar man yah kya ravivari Saini pruthvicha atyant NR aahe,marathi
0,mar_0147.wav,Urja ki sadaiv,marathi
0,mar_0148.wav,Rajasthan Rajgarh Tahsil dosa Jila Vishva ke Lekh,marathi
0,mar_0149.wav,Yad Mala dharmatil satven ka aahe Te Yahi aahe,marathi
0,mar_0150.wav,Angkor Wat ka uchcharan,marathi
0,mar_0151.wav,Aurangabad Ratnagiri Kolhapur Solapur ja rahe rashtriy vimantal ahet,marathi
0,mar_0152.wav,beta per Ek Chhota Rajwada aahe,marathi
0,mar_0153.wav,movie Har Ek Marathi lekhan Prakar aahe,marathi
0,mar_0154.wav,Chengiz Khan ka Teesra Mein Laga Raja ka uttaradhikari,marathi
0,mar_0155.wav,Saat sang sang Bhagi thoda aahet,marathi
0,mar_0156.wav,anyatha the pan cartoon takave,marathi
0,mar_0157.wav,hay kagaj Patra aahe Chacha De Mahiti Swatantra Olympic spardha Vishay,marathi
0,mar_0158.wav,Chacha Desh Mahiti Switzerland antarik Chacha aahe Sharad,marathi
0,mar_0159.wav,Jayant Vishnu narlikar check Shastra doctor ne Mana Puraskar Pradhan,marathi
0,mar_0160.wav,hirvya rangachi cake God for,marathi
0,mar_0161.wav,America ji sanyukt Sanstha ne ek Desh,marathi
0,mar_0162.wav,thoda Divas me to Madan Karen,marathi
0,mar_0163.wav,Thane Shahar Achcha likha tha Vikas Kala Badal dhanyvad,marathi
0,mar_0164.wav,kshetrafal Australia Bharat Teesra kramank aache Raja,marathi
0,mar_0165.wav,Dakshin Bharat 8 in 1 Dainik,marathi
0,mar_0166.wav,Chacha badhiya Sathi Mahiti chocolate,marathi
0,mar_0167.wav,Ahmednagar Jilha yachin Ek Taluka Che chicken,marathi
0,mar_0168.wav,hey kagadpatra aahe Chacha De Mahiti Netherlands Vishay,marathi
0,mar_0169.wav,hey Dube sampadan ke likha nishane,marathi
0,mar_0170.wav,Parbhani Jilha Maharashtra rajya Chin Marathwada Vibhag Ja Tu,marathi
0,mar_0171.wav,hi kagaj Patra aahe Kacha Desh Mahiti California,marathi
0,mar_0172.wav,Samanya Samanya Shabd se sarvasadharan Jata,marathi
0,mar_0173.wav,Maharashtra Anek Marathi zoo Lok aahet,marathi
0,mar_0174.wav,hi kagadpatra aahe Chacha Desh Mahiti Vijayam Vishay,marathi
0,mar_0175.wav,Kiran Lekh apoorn aahe purn karne Aapan had her love tractor,marathi
0,mar_0176.wav,hi Ekadashi Moti Ekadashi Khil Jaate,marathi
0,mar_0177.wav,irawati Karve yanchi Mahavidyalay in Shikshan Pune ja gale,marathi
0,mar_0178.wav,Nanda Nani Kannad Hindi chitrpat darshan ke liye,marathi
0,mar_0179.wav,han Lekh Rajasthan madhil dosa Jilha Vishesh aahe,marathi
0,mar_0180.wav,Chini Loka na Australia Khand Hota,marathi
0,mar_0181.wav,Prithvi per Pani Vipul Praman,marathi
0,mar_0182.wav,Karachi Hawa Marne Odisha ushna aahe tapman kaksha jast aahe,marathi
0,mar_0183.wav,Sahitya ha dancer Pran Hota,marathi
0,mar_0184.wav,rangalal to Asha ji hai,marathi
0,mar_0185.wav,Marathwada Vibhag acchi Mukhyalay Aurangabad the aahe,marathi
0,mar_0186.wav,udaharan Aadha kal Chhatrapati Shivaji Raje Bhosle han Lekh Kaha,marathi
0,mar_0187.wav,Gandhi Kavitha per Ne Sandhi Karan,marathi
0,mar_0188.wav,Urja ka Nirman Hua nashta Karta ya nahin,marathi
0,mar_0189.wav,hi kagaj Patra aahe Chacha Desh Mahiti European Sangh Vishay,marathi
0,mar_0190.wav,han Lekh maharashtratil Paryatan Shahar yah Badal aahe,marathi
0,mar_0191.wav,vahatuk vyavastha Swasth aahe,marathi
0,mar_0192.wav,Chacha Dev Mahiti Belgium antarik Saja aahe Jaat,marathi
0,mar_0193.wav,Rajya Apna Din Karnatak Andhra Pradesh,marathi
0,mar_0194.wav,ya shabdacha upyog and Sathi shatak cricket,marathi
0,mar_0195.wav,Shuru Shahar Achcha Mahiti Sathi Baja shuru,marathi
0,mar_0196.wav,Kudi theek karo Shakal ke dhanyvad,marathi
0,mar_0197.wav,meet the mail the same bhashantar Karen,marathi
0,mar_0198.wav,Ek khagoliya ekak Manje Surya Prithvi yancha madhil sarasari Antar Koi,marathi
0,mar_0199.wav,Pustak Magni lekin karne avashyak,marathi
0,mar_0200.wav,Karan Marathi ya navache Akshar lekhan root aahe,marathi
0,mar_0201.wav,Khwaja ji Priti Ne prakashit keleli idhar ka hi pustake asali Shakal,marathi
0,mar_0202.wav,Chacha De Mahiti Netherlands antarik Chacha aahe just vapru,marathi
0,mar_0203.wav,Indonesia Ek Dharmik shahar,marathi
0,mar_0204.wav,July mahine saglyat jast Paus,marathi
0,mar_0205.wav,Haryana Rajya till Panipat Jilha Vishesh Lekh,marathi
0,mar_0206.wav,Chacha Mahiti California antarik Chacha aahe just vapru,marathi
0,mar_0207.wav,hey kadapatra aahe Chacha De Mahiti New York Vishay,marathi
0,mar_0208.wav,Sanskrit Shabd kaun sa lele lele aahe,marathi
0,mar_0209.wav,ke kagaj Patra aahe Chacha De Mahiti check prajasattak Vishay,marathi
0,mar_0210.wav,Italian Bhasha ki ek Pramukh Bhasha aahe,marathi
0,mar_0211.wav,Z 1000 Le Khabar Ek Vakya tar Jali wale kripya kya likha ji Chhoti avriti yah the liha,marathi
0,mar_0212.wav,Pataudi Bhartiya Purush cricket sanghita Maji kandhar,marathi
0,mar_0213.wav,Godavari courier teen Lok Marathi aunty Telugu Nashik aahet,marathi
0,mar_0214.wav,Wikipedia font Motor water to,marathi
0,mar_0215.wav,maharashtratil gyankosh Marathi Til pahila gyanakosh aahe,marathi
0,mar_0216.wav,Nashik se Uttar maharashtratil audyogik Shahar aahe,marathi
0,mar_0217.wav,dosa Shahar Achcha Mahiti Sathi Kaha dosa,marathi
0,mar_0218.wav,Orissa Raja Ji Cuttack Jilha Vishesh Lekh,marathi
0,mar_0219.wav,Wikipedia sadasya Subhash Raut Maharashtra Express aani Kolhapure Ne ke anusar,marathi
0,mar_0220.wav,ya shabdacha idhar upyog and Sathi Ne Sandhi Karan,marathi
0,mar_0221.wav,hey what's up Karana shlok Udal Praman aahe,marathi
0,mar_0222.wav,Shivaji Maharaj jijabai ya Vastavaiya Hote,marathi
0,mar_0223.wav,Chacha De Mahiti Swatantra Olympic vardhak antarik Chacha aahe vaprun hai,marathi
0,mar_0224.wav,British Dutch,marathi
0,mar_0225.wav,Arunachal Pradesh Rajya Chi Rajdhani aahe,marathi
0,mar_0226.wav,Chacha Desh Mahiti check Praja 70 antarik Chacha aahe just wap,marathi
0,mar_0227.wav,Sagar chitrapat Sagar navacha Hindi Chitrapat,marathi
0,mar_0228.wav,Marathi Shabd uplabdh gana parakiya shabd,marathi
0,mar_0229.wav,ya shabdacha idhar upyog Telugu,marathi
0,mar_0230.wav,Hindi word Marathi wikipedia per,marathi
0,mar_0231.wav,tumhala Ti Banane me madad karo chicane,marathi
0,mar_0232.wav,gest Marathi abhinetri digdarshak lekhak,marathi
0,mar_0233.wav,Keval Prabandhak Ki Pani badlu sakta ke,marathi
0,mar_0234.wav,Mala vatate Marg chalu Shakal,marathi
0,mar_0235.wav,California America Ek Paschim Rajya aahe,marathi
0,mar_0236.wav,Pune Vadgaon yah the Deccan ke Dainik prakashit Hote,marathi
0,mar_0237.wav,Chacha Desh Mahiti New York antarik Chacha aahe Jaat mein,marathi
0,mar_0238.wav,ke kagaj Patra aahe Chacha Desh Mahiti purv Germany Vishay,marathi
0,mar_0239.wav,Italy Dakshin Euro Patil Ek Desh aahe,marathi
0,mar_0240.wav,India Asia answer Sangam auto Indonesia,marathi
0,mar_0241.wav,Thane Mumbai Cha Uttrakhand was Lele aahe,marathi
0,mar_0242.wav,virodh maja Mein Varsha ke,marathi
0,mar_0243.wav,asali Lekh a purn aahe purn karne Hath Bhar lao Sakta,marathi
0,mar_0244.wav,Mala he Marathi wikipedia 6 panel font motor,marathi
0,mar_0245.wav,han Lekh Malvani navane orakali Zardari boli Bhasha Yavatmal aahe,marathi
0,mar_0246.wav,Petal leni wakaranai Chhoti aahe Matra aakarshak aahet,marathi
0,mar_0247.wav,Mera Bhar Cha upyog answer Thi per Mere Nishan degree Karan,marathi
0,mar_0248.wav,bhumadhya Samudra Ka Kinara vahin Desh aahe,marathi
0,mar_0249.wav,Bhartiya Vigyan Sansthan Parisar sthapna,marathi
0,mar_0250.wav,Aurangabad Shahar ke Bihar Vibhag train Mukhyalay aahe,marathi
0,mar_0251.wav,prashaskiya Kendra dosa ya the aahe,marathi
0,mar_0252.wav,yah Che mukhya Karan Vohra spouse,marathi
0,mar_0253.wav,hi Kadar Patra aahe Chacha Desh Mahiti Austria Vishay,marathi
0,mar_0254.wav,Chacha Desh Mahiti European Sangh antarik Chacha aahe just Sharad vapru ne,marathi
0,mar_0255.wav,hay first karnare dont Lok Praman aahet,marathi
0,mar_0256.wav,kharach Tula trust Hotel Nako Sangu,marathi
0,mar_0257.wav,Bob lakshat Anand Dila Badal dhanyvad,marathi
0,mar_0258.wav,Vijay Tendulkar gest Marathi Sahitya,marathi
0,mar_0259.wav,aap Laila 1 se Karta Ja,marathi
0,mar_0260.wav,theek aahe MI sampadit Karen,marathi
0,mar_0261.wav,hay paritoshik Bada Je Nobel paritoshik Koi,marathi
0,mar_0262.wav,is there any nahi Upendra Feri antim pairi,marathi
0,mar_0263.wav,Canada Uttar America till Mota Desh aahe,marathi
0,mar_0264.wav,Kahi Vishva koshiya Madhapur apekshit,marathi
0,mar_0265.wav,sarvottam gayak Purush Kishore Kumar,marathi
0,mar_0266.wav,Tripura rajyatil Paschim Tripura Jilha Vishesh Lekh,marathi
0,mar_0267.wav,hey kagadpatra aahe Chacha Desh Mahiti Colorado Vishay,marathi
0,mar_0268.wav,Indian Express a bharataatil Sheraton prasiddh Ek lokapriya angreji vruttapatra aahe,marathi
0,mar_0269.wav,Chacha Desh Mahiti purv Germany antarik Chacha aahe Jaat,marathi
0,mar_0270.wav,Mahiti takat Geeta kar ya Chacha vah per chitrpat Srishti till geetkar yanchi Mahiti Mahiti takat swarupat Sathi kela jato,marathi
0,mar_0271.wav,yah the Vanaspati aami Bangali Wagh Aadhar card,marathi
0,mar_0272.wav,Indore Hai bharatacha Madhya Pradesh Rajya Ji ek mahatva Shahar aahe,marathi
0,mar_0273.wav,Wikipedia Ek Mukt gyankosh prakalp aahe,marathi
0,mar_0274.wav,maharashtratil Chhatrapati Shivaji antrashtriy vimantal bhartatil sarvat Mota antarrashtriya vimantal Mumbai aahe,marathi
0,mar_0275.wav,Maharashtra rajyachi sanskrutik Rajdhani ok Le Jaate,marathi
0,mar_0276.wav,Abhinandan Subhash Rawat Aata ya the Prabandhak aahe,marathi
0,mar_0277.wav,Godavari Ganga yah donon Hari navacha Laga Hota,marathi
0,mar_0278.wav,Detroit lake a purn aahe aani purn karne Aapan Hath Bharat love Sakta,marathi
0,mar_0279.wav,maharashtratil Aurangabad vibhagatil Marathwada Jilha aahe,marathi
0,mar_0280.wav,Gandhi Kavitha per Gandhi Nishan degree Karan,marathi
0,mar_0281.wav,yah Sathi Dua upyogi per Dale,marathi
0,mar_0282.wav,Desh Mahiti Austria antarik Chacha aahe jassar vapru,marathi
0,mar_0283.wav,Yajaman De Aslam Chin spardha Sathi Patra Jala aahe,marathi
0,mar_0284.wav,Rajat Rashtrapati rajwat Lagu Karachi shifaras Rashtrapati K R Narayanan,marathi
0,mar_0285.wav,code gane padh aami Lagna Kaila,marathi
0,mar_0286.wav,Pakistan 4 ware Netherlands Germany Vijay Singha Kerala,marathi
0,mar_0287.wav,Indira Gandhi Mukta Vidyapeeth Yashwantrao Chavan Maharashtra Mukta Vidyapeeth Nashik,marathi
0,mar_0288.wav,thoda Kahin kam Mein Karana aahe Pyar Ke hi Karen,marathi
0,mar_0289.wav,jagtik loksankhya Manjesh Ek Manvi Lok sankhya Koi,marathi
0,mar_0290.wav,Canada Lake apurna aahe aani purn Karana Aapan had her lao Sa Qatar,marathi
0,mar_0291.wav,Jalandhar Sheraton cricket se Maidan aahe,marathi
0,mar_0292.wav,Udaipur Shahar Achcha Medicity Baja Udaipur,marathi
0,mar_0293.wav,Arunachal Pradesh rajyatil Paschim siang Jilha Vishesh Lekh,marathi
0,mar_0294.wav,hay kagaj Patra aahe Chacha Desh Mahiti Greece Vishay,marathi
0,mar_0295.wav,Chacha De Mahiti Greece antarik sanrachna aahe Ja sar,marathi
0,mar_0296.wav,Kolhapur Pune cartoon aple Shikshan purn Kele,marathi
0,mar_0297.wav,Matra rajyatil Vega Vega bhashe madhe aahe,marathi
0,mar_0298.wav,Wikipedia Ek Mukt gyankosh chhanv vatatay,marathi
0,mar_0299.wav,Aata dost rashtriy France urandur today nishchit Jale,marathi
0,mar_0300.wav,Loksatta Mumbai Pune Aurangabad Nagpur prakashit Hote,marathi
0,mar_0301.wav,hay kagaj Patra Pan Chacha Mahiti takat near Kali ya Panna Varun aahe,marathi
0,mar_0302.wav,delete Ashwin bhartatil Pramukh vimantal aahe,marathi
0,mar_0303.wav,Zarine Khan Kami vaparle Tari Ani,marathi
0,mar_0304.wav,Etawah Jila 6 Mahiti Sathi yah the teacher ki Hatya,marathi
0,mar_0305.wav,Thodi Mahiti Devi ya panavar sakhol vivaran Deve,marathi
0,mar_0306.wav,Australia Lake apoorn aahe aani purn karne Aapan hard Bhar lao Sakta,marathi
0,mar_0307.wav,Mumbai Rubber in 1 other,marathi
0,mar_0308.wav,Prithvi Eka Varsha Surya Bhagwati Ek Feri purn karate,marathi
0,mar_0309.wav,kagadpatra aahe Taja Desh Mahiti Italy Vishay,marathi
0,mar_0310.wav,Arunachal Congress bharatatil rajkiy Paksh aahe,marathi
0,mar_0311.wav,check Rashtra Mein Holi ke din rashtriy avkash rahata hai,marathi
0,mar_0312.wav,Baki han Chacha Me Aaj ratri Chakan,marathi
0,mar_0313.wav,hay Ek karvana Drishya udaharan,marathi
0,mar_0314.wav,America 3 sanyukt Sansthan deshatil Ek Rajya,marathi
0,mar_0315.wav,virodh ki Vardha Mein Aakhir printer assalamu lekhak Karke Badal kar diya yah khel,marathi
0,mar_0316.wav,Canada team Ek mahatva Shahar aahe,marathi
0,mar_0317.wav,Yeh bhashechi Lipi hoti,marathi
0,mar_0318.wav,ke kagaj Patra ke taaja de Mahiti Kuwait,marathi
0,mar_0319.wav,Kudi Hun Ki Tune ki Thay Aale ki Ham Khaas Gonda,marathi
0,mar_0320.wav,thane ke Vikas Vidyalaya Sundar Shahar ka ullekh 2,marathi
0,mar_0321.wav,Deshpande yanchi Sahitya Warga Din Lekh,marathi
0,mar_0322.wav,Chacha Desh Mahiti Colorado antarik Chacha aahe Jaat vapru naye,marathi
0,mar_0323.wav,yachin Pramukh sahityik Granth Yad bhashan it aahet,marathi
0,mar_0324.wav,Chacha Desh Mahiti Italy antarik Chacha aahe,marathi
0,mar_0325.wav,Asha Prakar Dhun Deshraj ki Aadha aayojit ki Ne Jana acchi ki Pratham hoti,marathi
0,mar_0326.wav,jaati Aata nashta biscuit,marathi
0,mar_0327.wav,Marathi Nirman Karta na yogya Shabd ki ek Pramukh Prathmik Garaj aahe,marathi
0,mar_0328.wav,Mala vatal ki Chhaya Chitra Mein Ek Bhag Asava,marathi
0,mar_0329.wav,Microsoft Yeh Jagah prasidh the company Che Malak,marathi
0,mar_0330.wav,Shikshan purn ke alava,marathi
0,mar_0331.wav,han melba vimantal nawani hi wala kela jato,marathi
0,mar_0332.wav,Chauhan yani Aurangabad Ja the Aaj patrakaar Parishad ki Mahiti Nidhi,marathi
0,mar_0333.wav,Dyna course Shabd sukitha aahe,marathi
0,mar_0334.wav,America acchi Samyuktha Sansthan ya deshatil California Raja Ki Ek shahar,marathi
